simulation_id,triggered,trigger_time,payoff,final_salary,min_salary,avg_salary
7051,True,35.0,9162.188716508763,3276.070108887934,3276.070108887934,4447.1141929980695
7052,True,12.0,9704.455335485078,2995.8590090560874,2981.8271545291573,3895.2599275860616
7053,True,22.0,9464.851479534831,4060.571708242422,4008.4407514430145,4457.295010803283
7054,True,21.0,9488.543210558004,3786.7897964874937,3786.7897964874937,4319.070675910293
7055,True,32.0,9231.163463866347,3665.114316041909,3665.114316041909,4471.87810021675
7056,True,16.0,9607.894391523227,3158.5409845353215,3043.323494148254,4027.0617822714976
7057,True,35.0,9162.188716508763,3667.7449092875154,3667.7449092875154,4497.298465697552
7058,True,18.0,9559.974818330991,3274.2646995092837,3274.2646995092837,4282.480374322253
7059,True,30.0,9277.434863285518,3609.961415745469,3587.853690209436,4397.366867393137
7060,True,13.0,9680.224498313057,3090.407032461535,3055.8251850740403,3975.6304234545128
7061,True,28.0,9323.938199059472,3904.5568399376716,3777.573213389633,4606.5635775713945
7062,True,31.0,9254.270243966357,3213.560472259539,3213.560472259539,4462.0087939268005
7063,True,12.0,9704.455335485078,3132.174328000811,3105.387551132348,3862.626665835604
7064,True,15.0,9631.944177208212,3103.3870107597877,3018.212011480763,3900.0201705172803
7065,True,11.0,9728.746825534536,3516.9952455529974,3516.9952455529974,4175.890621860486
7066,True,14.0,9656.05416257566,3803.371593255088,3803.371593255088,4488.876269712412
7067,True,10.0,9753.099120283323,3065.847424751066,3065.847424751066,3702.143663322409
7068,True,16.0,9607.894391523227,3462.404668551924,3457.5913012615324,4145.506434061114
7069,True,22.0,9464.851479534831,3241.3041669046447,3241.3041669046447,4258.351593425937
7070,True,17.0,9583.904655209462,2878.434332653578,2844.1981812232157,3903.852810183172
7071,True,27.0,9347.277206160265,3280.7379893016873,3280.7379893016873,4370.195139109381
7072,True,19.0,9536.104731326255,3024.341914428512,3015.3878171482816,3950.2722719222684
7073,True,13.0,9680.224498313057,2656.0584448982972,2641.5719758645837,3744.1604251104563
7074,True,16.0,9607.894391523227,3514.1654107412987,3457.511497480323,4195.8392795533955
7075,True,10.0,9753.099120283323,3477.629627240296,3418.4467354300573,4037.71631683888
7076,True,14.0,9656.05416257566,3639.9395173990206,3496.0322211509233,4160.831256056534
7077,True,22.0,9464.851479534831,3355.339687839169,3355.339687839169,4304.527530202711
7078,True,6.0,9851.119396030625,3255.233956840299,3179.6856526120837,3728.3623108548063
7079,True,7.0,9826.522356650728,2432.250954089642,2432.250954089642,3567.5841703520155
7080,True,22.0,9464.851479534831,3264.4422748232755,3264.4422748232755,4202.512788331251
7081,True,34.0,9185.122844014562,3188.288761677731,3139.076441616119,4381.004106718397
7082,True,25.0,9394.130628134748,3404.075218893245,3397.242448340264,4308.525527891663
7083,True,14.0,9656.05416257566,2889.725477413719,2889.725477413719,3779.510677678102
7084,True,19.0,9536.104731326255,3065.9903935824605,3065.9903935824605,4048.9540346536187
7085,True,21.0,9488.543210558004,2971.4155432621933,2971.4155432621933,4023.3498854383597
7086,True,12.0,9704.455335485078,3086.981947220992,3078.841647995654,3931.545684981108
7087,True,32.0,9231.163463866347,3608.670780711073,3608.670780711073,4387.399623807828
7088,True,19.0,9536.104731326255,3197.358217417417,3197.358217417417,4129.5130442640475
7089,True,30.0,9277.434863285518,3863.111953648117,3863.111953648117,4494.662921617833
7090,True,24.0,9417.645335842479,3419.774628766226,3284.0218105886747,4257.342535793731
7091,True,24.0,9417.645335842479,3615.510835233143,3606.563537298531,4344.069006491508
7092,True,12.0,9704.455335485078,2583.6245070668892,2540.1236629063083,3675.055473998449
7093,True,13.0,9680.224498313057,3533.6330730007708,3478.1324298142736,4013.927871262464
7094,True,20.0,9512.294245007133,3107.4821257814046,3058.365352463726,4254.00665673126
7095,True,26.0,9370.674633774024,3583.403493853969,3549.2373003091366,4436.67926029327
7096,True,13.0,9680.224498313057,2644.206151214044,2644.206151214044,3762.1326157500016
7097,True,18.0,9559.974818330991,3234.7747324130046,3234.7747324130046,4140.430489736466
7098,True,26.0,9370.674633774024,3378.9716444191604,3277.9269655228977,4274.5415881675535
7099,False,,0.0,4119.25698797164,4119.25698797164,4619.661862771961
7100,True,14.0,9656.05416257566,4046.8870220039207,3962.1581731892875,4354.3364077746
7101,True,8.0,9801.98673306755,2751.487767865147,2751.487767865147,3744.4463064471115
7102,True,21.0,9488.543210558004,3946.7118665538724,3738.6514430966217,4384.058764224762
7103,True,10.0,9753.099120283323,2473.295317211551,2440.2687676708642,3536.2402093579317
7104,True,14.0,9656.05416257566,3515.316753840604,3389.2559745347544,4077.178838174137
7105,True,28.0,9323.938199059472,3112.39682371778,3112.39682371778,4257.839222740259
7106,True,15.0,9631.944177208212,3589.722496256347,3555.8305092705964,4286.884995292086
7107,True,17.0,9583.904655209462,3128.981640979372,3105.2385490246284,3893.6683909478097
7108,True,18.0,9559.974818330991,3366.968631853999,3366.968631853999,4137.451679044091
7109,True,33.0,9208.114378568032,3428.54493386157,3388.316099842875,4425.196001289394
7110,True,26.0,9370.674633774024,3494.724498838574,3494.724498838574,4303.53177913924
7111,True,19.0,9536.104731326255,3390.871793301088,3390.871793301088,4208.41753577947
7112,True,14.0,9656.05416257566,2715.6507052951943,2715.6507052951943,3788.564011527529
7113,True,9.0,9777.51237193336,3234.375058215582,3234.375058215582,3988.3547105521006
7114,True,12.0,9704.455335485078,2750.2745248393344,2750.2745248393344,3883.7479220764735
7115,True,21.0,9488.543210558004,2663.644856322159,2663.502776633635,3961.231712436044
7116,True,12.0,9704.455335485078,3533.759894208159,3488.906939723462,4070.6927513438613
7117,True,23.0,9441.218903864214,3379.6691574900874,3379.6691574900874,4272.284852088236
7118,True,10.0,9753.099120283323,2737.06814588422,2724.8917198788135,3707.7178333282454
7119,True,10.0,9753.099120283323,2904.0979858941,2897.510773806242,3702.9420896420047
7120,True,9.0,9777.51237193336,3034.111615747975,3034.111615747975,3833.442902117577
7121,True,14.0,9656.05416257566,3470.4640031070603,3470.4640031070603,4169.493463888545
7122,True,15.0,9631.944177208212,2974.7686339118613,2966.1244533299478,3975.209225290762
7123,True,9.0,9777.51237193336,2410.3388849039234,2385.493434272051,3547.17667638931
7124,True,13.0,9680.224498313057,2900.8965960404457,2900.8965960404457,3949.017311201679
7125,True,22.0,9464.851479534831,3533.7798524417717,3528.0321118720876,4263.829277265091
7126,True,14.0,9656.05416257566,2786.03795833011,2786.03795833011,3929.8190377655787
7127,True,9.0,9777.51237193336,2884.007240942461,2884.007240942461,3827.291070248076
7128,True,27.0,9347.277206160265,3467.2893042488417,3467.2893042488417,4285.33882580888
7129,True,19.0,9536.104731326255,3162.245158243137,3159.9420014543507,4166.131606988062
7130,True,18.0,9559.974818330991,2633.4259404617264,2633.4259404617264,3925.9514242651753
7131,True,10.0,9753.099120283323,2924.255945118617,2924.255945118617,4028.649904006997
7132,True,13.0,9680.224498313057,3316.196388778257,3316.196388778257,4168.432527306857
7133,True,21.0,9488.543210558004,3146.6791981570427,3110.160988213916,4016.0139869841496
7134,True,33.0,9208.114378568032,4032.485366995043,4009.09102187406,4560.7327342356175
7135,True,10.0,9753.099120283323,3045.4807885590535,3045.4807885590535,3873.5430636665487
7136,True,15.0,9631.944177208212,3098.4065962632944,3098.4065962632944,4013.140963944333
7137,True,28.0,9323.938199059472,3059.288751804002,3030.3253842891872,4240.332941451245
7138,True,18.0,9559.974818330991,3094.454289797065,3094.454289797065,4071.7860515282946
7139,True,9.0,9777.51237193336,2996.391311916537,2989.3474518910443,3906.257784848821
7140,True,14.0,9656.05416257566,3137.159013985443,3137.159013985443,3957.000679033565
7141,True,11.0,9728.746825534536,3149.782725746979,3102.4873343791255,3925.8340283534485
7142,True,10.0,9753.099120283323,2824.8283772260033,2824.8283772260033,3792.1931480519174
7143,True,13.0,9680.224498313057,2345.6491073271045,2345.6491073271045,3625.852133444539
7144,True,7.0,9826.522356650728,2931.221363354664,2931.221363354664,3731.6171971288986
7145,True,11.0,9728.746825534536,3181.0856256721345,3135.888820990042,3970.314742035988
7146,True,19.0,9536.104731326255,3109.1254978176953,3109.1254978176953,4026.8833750346093
7147,True,20.0,9512.294245007133,3905.776651770955,3872.3516984990283,4356.5210480299
7148,True,14.0,9656.05416257566,2811.7694861639347,2784.5993405194818,3855.330513265721
7149,True,21.0,9488.543210558004,3178.960078974308,3169.8277610087684,4231.366356219414
7150,True,14.0,9656.05416257566,2951.385889808115,2951.385889808115,3972.576709563555
7151,True,10.0,9753.099120283323,3023.3341255975615,2989.549168537447,3867.5284001907357
7152,True,29.0,9300.657466602774,3378.092588421001,3378.092588421001,4485.603333063816
7153,True,12.0,9704.455335485078,2688.033760051655,2648.1856566168613,3599.364655256272
7154,True,16.0,9607.894391523227,2988.5439804040752,2988.5439804040752,4052.9760950710925
7155,True,31.0,9254.270243966357,3486.596363885359,3418.742262645804,4379.105427113181
7156,True,16.0,9607.894391523227,3265.2505696648923,3265.2505696648923,4109.950608484326
7157,True,11.0,9728.746825534536,3285.940475528871,3243.1365424229234,4013.5919470329504
7158,True,23.0,9441.218903864214,3317.470793865954,3171.235111996473,4104.4225785647095
7159,True,35.0,9162.188716508763,3583.1156359446372,3539.117418904566,4670.308190502788
7160,True,13.0,9680.224498313057,2741.9345300522905,2741.9345300522905,3915.4301606911545
7161,True,19.0,9536.104731326255,2663.5211341261984,2663.5211341261984,3811.028374943047
7162,True,15.0,9631.944177208212,3618.146890373839,3618.146890373839,4247.729645326318
7163,True,13.0,9680.224498313057,3451.702508230225,3451.702508230225,4092.1550338747184
7164,True,28.0,9323.938199059472,3422.587426744394,3422.587426744394,4444.227116951457
7165,True,10.0,9753.099120283323,3543.527977898184,3503.734866996538,4142.902638469202
7166,True,19.0,9536.104731326255,3443.7302995180476,3443.7302995180476,4323.3133300061545
7167,True,14.0,9656.05416257566,4060.2477226995557,4060.2477226995557,4493.714854015382
7168,True,12.0,9704.455335485078,2565.0731567126713,2565.0731567126713,3724.7657051990554
7169,True,14.0,9656.05416257566,2759.5685933952846,2759.5685933952846,3855.728268558946
7170,True,13.0,9680.224498313057,3220.550837831717,3220.550837831717,4043.2037339264475
7171,True,13.0,9680.224498313057,3394.451316593843,3306.9617472032855,4056.878177010455
7172,True,13.0,9680.224498313057,3316.248596956422,3142.4794726726914,3919.4205932196533
7173,True,15.0,9631.944177208212,3270.0372485216603,3270.0372485216603,4040.6929436392265
7174,True,10.0,9753.099120283323,3432.3338974859585,3432.3338974859585,4113.771892694263
7175,True,15.0,9631.944177208212,3236.5815746290764,3236.5815746290764,4113.674309652148
7176,True,8.0,9801.98673306755,3136.733407155256,3136.733407155256,3917.385981716707
7177,True,12.0,9704.455335485078,2894.8640034777277,2894.8640034777277,3846.0227806175753
7178,True,13.0,9680.224498313057,2721.225876182172,2721.225876182172,3729.6808676412033
7179,True,9.0,9777.51237193336,3032.882053941924,3024.341639628994,4043.6270892648827
7180,True,16.0,9607.894391523227,3390.0870158615758,3390.0870158615758,4229.473725983731
7181,True,13.0,9680.224498313057,3355.1592906179258,3297.2401707078793,4111.699041058549
7182,True,10.0,9753.099120283323,2871.433718247397,2871.433718247397,3695.633109960373
7183,True,16.0,9607.894391523227,2973.5164421086083,2973.5164421086083,4078.4001358557493
7184,True,18.0,9559.974818330991,3094.883624338332,3094.883624338332,4024.209442814257
7185,True,21.0,9488.543210558004,3209.3314412480263,3209.3314412480263,4296.246631481175
7186,True,18.0,9559.974818330991,3203.421429444858,3203.421429444858,4200.3461835214575
7187,True,21.0,9488.543210558004,3659.6909073184497,3659.384977831645,4293.2620348698065
7188,True,22.0,9464.851479534831,2939.310066235814,2939.310066235814,4227.0726017006355
7189,True,18.0,9559.974818330991,3244.8998527539266,3244.8998527539266,4121.530358024593
7190,True,17.0,9583.904655209462,2800.67866337336,2800.67866337336,3808.3172507688623
7191,True,11.0,9728.746825534536,2940.7460983474148,2879.412923682185,3879.8244049458567
7192,True,19.0,9536.104731326255,2968.901070034178,2968.901070034178,4082.715066809623
7193,True,9.0,9777.51237193336,2934.755869408162,2934.755869408162,3819.5941588413616
7194,True,13.0,9680.224498313057,3397.7767217283454,3397.7767217283454,4191.962304967663
7195,True,20.0,9512.294245007133,2655.7655902001957,2606.5792614175484,4054.950732625549
7196,True,27.0,9347.277206160265,3525.1500535042846,3525.1500535042846,4316.323611698887
7197,True,24.0,9417.645335842479,3577.865882585669,3577.865882585669,4420.029829917509
7198,True,10.0,9753.099120283323,3273.5447084009643,3273.5447084009643,3885.590077655392
7199,True,32.0,9231.163463866347,3546.3530871199887,3520.814987264726,4364.643480859532
7200,True,10.0,9753.099120283323,3071.92778079667,3071.92778079667,3899.2778680379447
7201,True,16.0,9607.894391523227,3969.158268958719,3969.158268958719,4362.768774304978
7202,True,17.0,9583.904655209462,2710.6414532782746,2685.8862876400176,3886.6374473746796
7203,True,25.0,9394.130628134748,3443.760875215201,3443.760875215201,4344.322682827441
7204,True,12.0,9704.455335485078,3144.1962379847246,3144.1962379847246,4021.3700746293985
7205,True,27.0,9347.277206160265,4185.805205159733,3898.433767452814,4503.6461769543785
7206,True,15.0,9631.944177208212,2546.24735779697,2546.24735779697,3850.657920324526
7207,True,6.0,9851.119396030625,2675.462393889839,2644.9828726753553,3528.1947079890224
7208,True,20.0,9512.294245007133,3018.4435244556635,3018.4435244556635,4133.446286491352
7209,True,10.0,9753.099120283323,3594.796226118909,3480.1408984661375,4052.308642869336
7210,True,8.0,9801.98673306755,3349.821953656422,3349.821953656422,3960.2266483274725
7211,True,25.0,9394.130628134748,3009.217118656165,2997.090058247447,4204.861291143159
7212,True,13.0,9680.224498313057,2604.6502351345366,2604.6502351345366,3599.796364273388
7213,True,20.0,9512.294245007133,3372.3142695713254,3314.01888930741,4286.586627069507
7214,True,8.0,9801.98673306755,3536.793968546578,3531.3552579689467,4031.656336107496
7215,True,7.0,9826.522356650728,3182.4383769897827,3136.238873162611,3899.1696689157784
7216,True,17.0,9583.904655209462,3433.012243335906,3399.0239123383412,4453.387199613378
7217,True,15.0,9631.944177208212,3676.1733471110697,3676.1733471110697,4382.20461321528
7218,True,11.0,9728.746825534536,3509.371907645815,3509.371907645815,4171.485450492657
7219,True,35.0,9162.188716508763,4178.718825401506,4153.787702164009,4690.330859041228
7220,True,16.0,9607.894391523227,2657.3094731144306,2656.808789781383,3826.6036789789573
7221,True,15.0,9631.944177208212,2843.9415798359096,2843.9415798359096,4060.5892177854503
7222,True,10.0,9753.099120283323,3314.2222251977296,3296.298056414583,4084.296390179326
7223,True,19.0,9536.104731326255,3045.9853416207266,3045.9853416207266,4128.538474418884
7224,True,10.0,9753.099120283323,3180.1786923865366,3108.3215152098605,3793.1380759447484
7225,True,7.0,9826.522356650728,3168.1535395513447,3129.2263354058696,3819.1784759024913
7226,True,24.0,9417.645335842479,3624.9447917493744,3624.9447917493744,4254.942102912286
7227,True,11.0,9728.746825534536,3523.8791583974407,3510.7711796530048,4109.184953522076
7228,True,15.0,9631.944177208212,2469.7464770032357,2469.7464770032357,3693.726845414149
7229,True,15.0,9631.944177208212,3259.976533483875,3259.709217752119,3994.613706223478
7230,True,21.0,9488.543210558004,3681.0164049245473,3681.0164049245473,4476.511413919134
7231,True,20.0,9512.294245007133,3677.128239150321,3469.7718293648213,4186.546697179077
7232,True,12.0,9704.455335485078,2407.5759964517692,2389.1736202588645,3557.8458732118324
7233,True,14.0,9656.05416257566,2295.6615212380916,2295.6615212380916,3604.581842893844
7234,True,19.0,9536.104731326255,3445.3749247953683,3445.3749247953683,4248.589039491463
7235,True,13.0,9680.224498313057,3224.2278717981403,3224.2278717981403,4025.494622736948
7236,True,15.0,9631.944177208212,2719.4033750404587,2710.65324210019,3717.386605360375
7237,True,10.0,9753.099120283323,2642.015066390977,2642.015066390977,3934.997164081248
7238,True,12.0,9704.455335485078,2836.1771656897413,2836.1771656897413,3862.4732645866047
7239,True,16.0,9607.894391523227,3962.7682060417583,3667.2540353471027,4449.613765844251
7240,True,13.0,9680.224498313057,2434.9408985123055,2434.9408985123055,3800.1251936928975
7241,True,10.0,9753.099120283323,3212.6839954008324,3212.3383063319948,4147.101218071248
7242,True,15.0,9631.944177208212,3144.2971933843787,3144.2971933843787,4053.693073964947
7243,True,21.0,9488.543210558004,3077.88517314684,3063.6460098968496,4185.5858606552865
7244,True,15.0,9631.944177208212,3095.0544822475526,3095.0544822475526,4028.5974834253284
7245,True,29.0,9300.657466602774,3625.2175867584333,3619.264788614414,4385.548135487211
7246,True,15.0,9631.944177208212,2902.0072759133786,2902.0072759133786,3879.998403541093
7247,True,12.0,9704.455335485078,2990.311436854777,2964.3712934944865,3904.585527996206
7248,True,16.0,9607.894391523227,2883.6237378865,2883.6237378865,4005.7270903302165
7249,True,14.0,9656.05416257566,3502.0651877160294,3445.1049164105752,4221.629174990554
7250,True,27.0,9347.277206160265,3308.1504308759104,3308.1504308759104,4289.982206070499
7251,True,18.0,9559.974818330991,3356.4119174871303,3356.4119174871303,4147.838119470848
7252,True,35.0,9162.188716508763,3702.7400187872954,3683.5173288541855,4565.998476154686
7253,True,8.0,9801.98673306755,2766.466726472341,2766.466726472341,3953.5577363610355
7254,True,23.0,9441.218903864214,3321.1203954507946,3305.218927100318,4205.817707309083
7255,True,23.0,9441.218903864214,3052.048098052267,3052.048098052267,4125.170456573303
7256,True,9.0,9777.51237193336,2427.6204179326037,2427.6204179326037,3743.382294207427
7257,True,25.0,9394.130628134748,4245.945839082986,4107.815429930339,4554.688241176503
7258,True,11.0,9728.746825534536,2756.657866504505,2756.657866504505,4001.1452966908732
7259,True,14.0,9656.05416257566,2873.769629216621,2873.769629216621,3844.02844060949
7260,True,14.0,9656.05416257566,2958.8325856466363,2958.8325856466363,3900.585598568812
7261,True,17.0,9583.904655209462,3455.4192852440174,3435.048907390104,4119.684537984634
7262,True,28.0,9323.938199059472,3410.9086447910463,3410.9086447910463,4391.99069074503
7263,True,16.0,9607.894391523227,2795.973367064005,2795.973367064005,4049.1549162722245
7264,True,10.0,9753.099120283323,3644.8081336089645,3599.888483035466,4193.543288857731
7265,True,11.0,9728.746825534536,3325.566796406152,3280.8757364992166,3935.615388618128
7266,True,9.0,9777.51237193336,2507.344465290732,2493.655426252042,3518.6027300413593
7267,True,13.0,9680.224498313057,2939.022261934702,2939.022261934702,3909.4912036793617
7268,True,12.0,9704.455335485078,3768.3916419203406,3660.009644384607,4192.981384307272
7269,True,13.0,9680.224498313057,2869.65690855889,2867.285070300396,3952.4304318937857
7270,True,24.0,9417.645335842479,3578.574868076179,3578.574868076179,4605.272109920959
7271,True,10.0,9753.099120283323,3091.8638028526907,3091.8638028526907,3976.4700105999723
7272,True,20.0,9512.294245007133,2595.797391554011,2595.797391554011,3880.4198307330307
7273,True,17.0,9583.904655209462,3114.7049754687364,3114.7049754687364,3994.640710845552
7274,True,11.0,9728.746825534536,2937.489504667542,2937.489504667542,4021.7956248648284
7275,True,13.0,9680.224498313057,3149.6026845062797,3149.6026845062797,4075.9774198281384
7276,True,15.0,9631.944177208212,3979.318427476412,3788.8828045492733,4235.917793933933
7277,True,9.0,9777.51237193336,2607.119208453894,2607.119208453894,3772.5022811590343
7278,True,10.0,9753.099120283323,2794.7470642460494,2794.7470642460494,3631.6635054848284
7279,True,10.0,9753.099120283323,2877.3404344266833,2877.3404344266833,3738.0447789452355
7280,True,24.0,9417.645335842479,3487.2821967612645,3487.2821967612645,4402.432997628388
7281,True,18.0,9559.974818330991,3493.291655398037,3493.291655398037,4136.668893333691
7282,True,13.0,9680.224498313057,3366.0125954436066,3366.0125954436066,4165.075413274661
7283,True,27.0,9347.277206160265,3310.4710373138937,3310.4710373138937,4295.913766161739
7284,True,20.0,9512.294245007133,3429.9630128081285,3429.9630128081285,4179.696527842496
7285,True,15.0,9631.944177208212,3087.3252502380947,3087.3252502380947,4053.729189548179
7286,True,37.0,9116.492109644603,4061.713834851057,4061.713834851057,4771.898680571774
7287,True,16.0,9607.894391523227,3580.1336493962444,3580.1336493962444,4208.918870592341
7288,True,38.0,9093.7293446823,3768.2476147684456,3768.2476147684456,4558.360796418435
7289,True,19.0,9536.104731326255,3144.5108296486237,3144.5108296486237,4077.8479170741634
7290,True,25.0,9394.130628134748,2903.9463574512524,2903.9463574512524,4097.846203708233
7291,True,16.0,9607.894391523227,3448.2225361099813,3448.2225361099813,4279.247313960071
7292,True,19.0,9536.104731326255,4060.2349443152398,4012.897196429762,4529.899520447867
7293,True,9.0,9777.51237193336,3240.2448740076848,3162.7105719524357,3887.569712033305
7294,True,14.0,9656.05416257566,3440.845697111462,3440.845697111462,4086.1516082536837
7295,True,28.0,9323.938199059472,3126.4290533354642,3126.4290533354642,4346.755638693459
7296,True,14.0,9656.05416257566,3305.5440612575767,3305.5440612575767,4309.415263886033
7297,True,32.0,9231.163463866347,3515.2143326324685,3499.5731570550943,4424.125032518102
7298,True,19.0,9536.104731326255,3081.1048261869664,3081.1048261869664,4307.074895997278
7299,True,10.0,9753.099120283323,3679.0340088984,3679.0340088984,4207.172142828146
7300,True,18.0,9559.974818330991,3046.8471565541627,3014.550549171696,4054.0018565149553
7301,True,14.0,9656.05416257566,3033.0663565010022,2990.8691707303797,3882.641842712776
7302,True,12.0,9704.455335485078,3012.383305920891,3012.383305920891,4009.882043930031
7303,True,21.0,9488.543210558004,3673.5420240737953,3673.5420240737953,4464.256665322117
7304,True,9.0,9777.51237193336,2691.654214015581,2659.2080982599896,3716.816823021139
7305,True,11.0,9728.746825534536,2527.0929784444825,2491.116826451026,3642.0775313863137
7306,True,11.0,9728.746825534536,3647.133578767953,3509.8757690860793,4066.4032938059877
7307,True,10.0,9753.099120283323,3517.2656012533216,3439.718091060323,4208.9802601766705
7308,True,13.0,9680.224498313057,2954.997252542988,2954.997252542988,3857.0717580770993
7309,True,15.0,9631.944177208212,3367.9727498176585,3367.9727498176585,4187.186736410769
7310,True,16.0,9607.894391523227,2840.4709881243307,2840.4709881243307,3861.836504385794
7311,True,37.0,9116.492109644603,3570.202392097716,3555.8537781160117,4485.634684730729
7312,True,13.0,9680.224498313057,2831.885100126143,2774.182924497852,3808.9307761690134
7313,True,11.0,9728.746825534536,3658.47361427953,3642.26939860562,4376.8896469945985
7314,True,34.0,9185.122844014562,3787.0842723692676,3787.0842723692676,4535.343710917744
7315,True,20.0,9512.294245007133,3369.4817987350275,3350.1688787220482,4241.364933653507
7316,True,27.0,9347.277206160265,2977.1332159370604,2977.1332159370604,4242.759956595871
7317,True,19.0,9536.104731326255,3428.7346614943704,3329.8139153722263,4150.012413283171
7318,False,,0.0,4757.440865396947,4525.983958967902,4807.765757388172
7319,True,15.0,9631.944177208212,3122.3792048715904,3000.4667796862636,3835.0716976723647
7320,True,16.0,9607.894391523227,3064.472831027231,3023.68483151336,3983.3012344509457
7321,False,,0.0,4281.946707064135,4186.284297323199,4690.972440389082
7322,True,12.0,9704.455335485078,2578.8259591040005,2578.8259591040005,3712.8872032208687
7323,True,25.0,9394.130628134748,3597.7001347105893,3597.7001347105893,4420.879301885393
7324,True,20.0,9512.294245007133,2846.2550174050966,2846.2550174050966,4064.0238603066505
7325,True,11.0,9728.746825534536,3789.373286700733,3764.6590256362433,4246.485016430405
7326,True,8.0,9801.98673306755,2751.528887952611,2665.242775273404,3487.903446114477
7327,True,13.0,9680.224498313057,3742.059064564653,3742.059064564653,4491.024873689509
7328,True,15.0,9631.944177208212,3028.592038597431,2966.049938476277,3997.3784535123323
7329,True,15.0,9631.944177208212,3489.4109527642713,3454.5048402657467,4218.987260230246
7330,True,10.0,9753.099120283323,2327.9813462868424,2314.0806549938884,3631.0821944337154
7331,True,19.0,9536.104731326255,2826.6453407459103,2768.932563122464,3890.9618276528417
7332,True,16.0,9607.894391523227,3263.6957173749447,3263.6957173749447,4181.2606065815435
7333,True,21.0,9488.543210558004,3205.8368694367587,3205.8368694367587,4156.265245102724
7334,True,14.0,9656.05416257566,3127.3637820474646,3127.3637820474646,3974.157007592177
7335,True,9.0,9777.51237193336,3418.4453608735575,3372.1758144061682,4236.656048387116
7336,True,24.0,9417.645335842479,3426.402670272568,3426.402670272568,4305.682394435439
7337,True,17.0,9583.904655209462,3099.9795802919075,3055.033373992765,4064.8862079622936
7338,True,15.0,9631.944177208212,2688.7918306751294,2688.7918306751294,3786.7134053966092
7339,True,15.0,9631.944177208212,3569.7603482329455,3367.7371266031028,4005.029034715904
7340,True,14.0,9656.05416257566,3147.838427731683,3126.195932390586,4124.257166538622
7341,True,14.0,9656.05416257566,3145.6738254138963,3145.6738254138963,3899.209998399473
7342,True,13.0,9680.224498313057,2574.5275949342717,2574.5275949342717,3723.109719127348
7343,True,9.0,9777.51237193336,2994.20157259312,2965.336987931818,3977.9585219275773
7344,True,16.0,9607.894391523227,3443.869370916972,3394.4182963053963,4067.4526645726673
7345,True,14.0,9656.05416257566,3281.1749235620086,3266.109014108663,4116.21285027253
7346,True,18.0,9559.974818330991,2977.712855967508,2977.712855967508,4008.4392372179914
7347,True,20.0,9512.294245007133,3362.508208144864,3362.508208144864,4268.461111145735
7348,True,29.0,9300.657466602774,3669.5177446184916,3583.6875996262656,4475.704471530745
7349,True,8.0,9801.98673306755,3421.471944695486,3421.471944695486,3985.8766008469975
7350,True,11.0,9728.746825534536,3424.415278136182,3373.4628504558254,4240.844415603139
7351,True,23.0,9441.218903864214,3128.4303069043217,3113.9074498673604,4224.253266495708
7352,True,17.0,9583.904655209462,3934.3661168642548,3890.3452400877504,4367.493883303354
7353,True,16.0,9607.894391523227,2751.110602198459,2751.110602198459,3881.942400705423
7354,True,8.0,9801.98673306755,2801.6983666092856,2801.6983666092856,3714.281235548078
7355,True,14.0,9656.05416257566,3015.3365316898453,3015.3365316898453,3988.6533044241673
7356,True,21.0,9488.543210558004,3291.604126424579,3291.604126424579,4238.306956539749
7357,True,20.0,9512.294245007133,3829.5833891945354,3775.914734917032,4357.327003666918
7358,True,11.0,9728.746825534536,3078.4354518540467,3078.4354518540467,4126.697654187331
7359,True,32.0,9231.163463866347,3759.5167500456514,3671.123220183475,4465.444605427437
7360,True,10.0,9753.099120283323,2734.217068975629,2717.9996087499676,3838.1375078897536
7361,True,23.0,9441.218903864214,2916.9470632690895,2916.9470632690895,4015.6826342811974
7362,True,12.0,9704.455335485078,2689.8736760220754,2689.8736760220754,3715.3085356596926
7363,True,9.0,9777.51237193336,3555.8850760575738,3428.154125250063,3937.3669776757242
7364,True,12.0,9704.455335485078,2653.180389302618,2653.180389302618,3734.192195596978
7365,True,37.0,9116.492109644603,4689.102599377503,4399.924699290127,4728.352793856606
7366,True,11.0,9728.746825534536,3126.2536453876905,2992.231198120628,3822.9597530389724
7367,True,18.0,9559.974818330991,3966.966585040172,3896.8677314315446,4333.091063184967
7368,True,18.0,9559.974818330991,3101.162329537784,3096.6271232187246,4183.291746188023
7369,True,23.0,9441.218903864214,3256.2654412293164,3195.8711999107845,4163.007681887745
7370,True,10.0,9753.099120283323,3828.7993750458068,3828.7993750458068,4242.808619319001
7371,True,15.0,9631.944177208212,3077.604922330237,3008.735758532895,3840.588665318276
7372,True,15.0,9631.944177208212,2978.2910569420046,2978.2910569420046,4031.93921083446
7373,True,17.0,9583.904655209462,3677.644597120144,3606.4078698841386,4270.2758278837955
7374,True,10.0,9753.099120283323,3574.4932139577068,3574.4932139577068,4095.7167253396674
7375,True,15.0,9631.944177208212,2846.445807198004,2817.3968593562104,3795.2262310202013
7376,True,11.0,9728.746825534536,3196.225685037656,3196.225685037656,4150.492648412835
7377,True,16.0,9607.894391523227,3304.107246219245,3282.5786899944674,4052.625722456661
7378,True,17.0,9583.904655209462,3218.625156672184,3187.293269805832,4180.536535647728
7379,True,14.0,9656.05416257566,3019.881384384538,3019.881384384538,3879.0502914814524
